"product_id","product_name","price","stock_quantity","weight","unit","brand","expiry_date","is_vegan","created_at","updated_at","tax","category"
3961,【A】味噌大さじ：2,"904円",45,50,pieces,雪印,2025-12-24,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 994円,乳製品
3962,【A】ヨーグルト大さじ：1,"112円",77,200,l,森永,2025-08-16,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 123円,調味料
3963,【A】みりん大さじ：1,"561円",20,1,kg,ネスレ,2025-07-22,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 605円,冷凍食品
3964,【A】砂糖大さじ：1/2,"921円",30,250,pieces,ネスレ,2025-10-16,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1013円,調味料
3965,サラダ油適量,"753円",79,100,g,キッコーマン,2025-07-06,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 813円,製菓材料
3966,米3カップ,"128円",60,200,ml,カルピス,2025-07-29,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 138円,飲料
3967,ゆでたけのこ1本,"380円",38,250,pieces,キッコーマン,2026-02-12,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 418円,調味料
3968,油揚げ1枚,"472円",43,100,pieces,カルピス,2025-06-07,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 509円,飲料
3969,【A】水2・3/4カップ,"406円",69,500,ml,雪印,2025-06-29,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 438円,製菓材料
3970,【A】ヤマキ割烹白だし大さじ5,"893円",64,50,pieces,カルピス,2025-08-08,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 964円,飲料
3971,れんこん100g,"919円",67,50,pieces,カルピス,2026-03-09,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 992円,飲料
3972,サラダ油小さじ：2,"854円",45,10,g,明治,2025-08-10,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 922円,スナック
3973,あさり（殻付き/砂抜きしたもの）300g,"997円",78,100,g,明治,2025-06-16,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1096円,製菓材料
3974,【A】みりん小さじ：1・1/2,"344円",46,200,pieces,明治,2025-06-21,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 371円,製菓材料
3975,【A】砂糖小さじ：1,"417円",44,250,ml,カルピス,2025-09-30,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 450円,乳製品
3976,【A】醤油小さじ：1/2,"271円",34,1,kg,カルピス,2025-10-23,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 298円,製菓材料
3977,酒大さじ：2,"124円",42,1,kg,カルピス,2026-04-06,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 133円,調味料
3978,一味唐辛子適量,"824円",88,50,ml,森永,2025-08-31,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 906円,冷凍食品
3979,はくさい2枚,"485円",37,500,ml,明治,2025-06-26,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 523円,乳製品
3980,にんじん1/3本,"838円",3,1,kg,ネスレ,2025-11-16,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 905円,調味料
3981,もやし1/2袋,"523円",23,100,l,森永,2025-11-14,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 564円,飲料
3982,しいたけ2個,"544円",56,10,l,雪印,2025-07-21,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 587円,スナック
3983,シーフードミックス160g,"534円",32,200,ml,カルピス,2025-10-19,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 576円,調味料
3984,卵2個,"269円",7,10,l,ネスレ,2025-12-08,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 295円,製菓材料
3985,豚ばらスライス80g,"251円",93,500,g,キッコーマン,2025-12-08,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 271円,冷凍食品
3986,ご飯お茶碗2杯分,"791円",55,10,g,カルピス,2026-01-29,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 854円,乳製品
3987,【A】鶏ガラ小さじ：1/2,"825円",99,250,g,ネスレ,2025-08-21,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 907円,調味料
3988,【A】醤油小さじ：1,"244円",74,10,l,森永,2025-10-16,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 263円,スナック
3989,【A】砂糖小さじ：1,"367円",64,1,kg,明治,2026-02-14,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 403円,冷凍食品
3990,【A】オイスターソース小さじ：1,"439円",63,1,kg,明治,2025-12-22,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 482円,飲料
3991,【A】水大さじ：3,"252円",68,50,ml,明治,2026-04-03,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 277円,飲料
3992,塩こしょう少々,"947円",13,1,kg,ネスレ,2026-03-13,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1022円,スナック
3993,ごま油適量,"359円",64,200,l,キッコーマン,2025-11-29,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 387円,乳製品
3994,サラダ油適量,"253円",3,200,pieces,キッコーマン,2025-06-05,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 273円,乳製品
3995,水溶き片栗粉適量,"1000円",18,200,g,カルピス,2026-02-03,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1100円,乳製品
3996,みそラーメンの残りスープ100ml,"844円",45,100,g,森永,2026-02-06,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 928円,飲料
3997,ご飯100g,"230円",23,250,g,カルピス,2025-05-31,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 253円,飲料
3998,とろけるチーズ（リゾット用）20g,"481円",25,1,kg,ネスレ,2025-05-22,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 529円,製菓材料
3999,とろけるチーズ（カリカリチーズ用）20g,"488円",56,1,kg,キッコーマン,2025-08-26,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 527円,製菓材料
4000,カゴメ基本のトマトソース（295g）1缶,"948円",66,100,g,キッコーマン,2025-08-03,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1023円,冷凍食品
4001,たまねぎ1個,"729円",17,200,kg,ネスレ,2026-04-08,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 801円,製菓材料
4002,黄パプリカ1個,"417円",87,1,kg,カルピス,2025-05-25,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 458円,製菓材料
4003,なす2本,"185円",84,250,pieces,森永,2026-02-13,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 199円,スナック
4004,オリーブ油大さじ：2,"655円",25,250,pieces,カルピス,2025-08-12,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 720円,乳製品
4005,塩小さじ：1/2,"604円",7,50,pieces,明治,2025-09-26,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 652円,調味料
4006,こしょう少々,"431円",7,500,pieces,キッコーマン,2025-08-09,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 465円,製菓材料
4007,カゴメ基本のトマトソース（295g）1缶,"335円",82,50,l,ネスレ,2026-02-17,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 361円,乳製品
4008,生鮭2切,"879円",39,500,g,明治,2025-08-22,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 966円,飲料
4009,きゃべつ1/8個,"270円",97,200,pieces,ネスレ,2026-01-14,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 291円,冷凍食品
4010,たまねぎ1/2個,"749円",85,100,ml,カルピス,2025-10-31,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 823円,製菓材料
4011,カゴメ高リコピントマト2個,"552円",18,10,g,森永,2025-09-30,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 607円,飲料
4012,黒こしょう少々,"972円",46,1,kg,雪印,2025-08-11,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1069円,スナック
4013,イタリアンパセリ少々,"407円",86,1,kg,キッコーマン,2025-05-21,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 447円,スナック
4014,カゴメ基本のトマトソース（295g）1缶,"131円",97,200,l,明治,2025-09-18,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 144円,スナック
4015,鶏もも肉400g,"350円",93,10,pieces,カルピス,2025-06-29,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 378円,製菓材料
4016,黄パプリカ1/2個,"916円",35,100,g,雪印,2026-02-03,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1007円,調味料
4017,ピーマン2個,"900円",28,50,pieces,森永,2025-11-12,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 972円,製菓材料
4018,塩小さじ：1/3,"985円",20,100,g,キッコーマン,2026-03-31,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1083円,飲料
4019,黒こしょう少々,"213円",80,250,l,キッコーマン,2025-06-12,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 230円,飲料
4020,オリーブ油大さじ：1,"958円",42,1,kg,雪印,2025-11-07,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1053円,飲料
4021,生鮭切身2切,"902円",95,1,kg,キッコーマン,2026-02-26,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 992円,飲料
4022,にんにく1片,"397円",59,200,ml,明治,2026-01-20,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 436円,調味料
4023,バジルの葉2枚,"91円",3,50,pieces,ネスレ,2025-09-12,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 100円,冷凍食品
4024,塩適量,"716円",58,50,l,雪印,2025-05-26,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 773円,乳製品
4025,こしょう適量,"380円",100,200,g,カルピス,2026-02-20,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 410円,調味料
4026,【A】オリーブオイル大さじ：2,"501円",1,1,kg,明治,2025-06-25,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 541円,調味料
4027,【A】レモン汁大さじ：1,"409円",59,50,l,ネスレ,2025-08-08,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 449円,調味料
4028,カゴメ基本のトマトソース（295g）1缶,"888円",37,50,g,キッコーマン,2025-12-03,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 959円,飲料
4029,スパゲティ300g,"843円",37,250,ml,カルピス,2026-04-07,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 910円,乳製品
4030,あさり300g,"546円",52,100,l,雪印,2025-09-30,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 589円,飲料
4031,白ワイン大さじ：2,"995円",36,1,kg,雪印,2025-06-03,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1094円,スナック
4032,にんにく1片,"737円",6,50,g,キッコーマン,2025-07-07,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 795円,乳製品
4033,パセリ少々,"300円",10,100,g,雪印,2025-09-10,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 324円,飲料
4034,オリーブ油大さじ：1,"642円",49,50,ml,明治,2026-02-13,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 706円,冷凍食品
4035,塩少々,"422円",99,200,ml,キッコーマン,2026-03-03,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 455円,調味料
4036,こしょう少々,"913円",84,250,pieces,キッコーマン,2026-04-02,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 986円,調味料
4037,カゴメ基本のトマトソース（295g）1缶,"595円",13,10,pieces,雪印,2025-08-12,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 654円,飲料
4038,はまぐり8個,"611円",26,1,kg,森永,2026-04-13,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 659円,冷凍食品
4039,トマト2個,"162円",61,100,l,カルピス,2026-03-31,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 178円,製菓材料
4040,菜の花4本,"670円",42,100,g,明治,2025-05-23,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 737円,調味料
4041,アスパラガス2本,"721円",52,100,l,カルピス,2025-10-16,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 778円,製菓材料
4042,きゃべつ2枚,"245円",79,1,kg,明治,2025-07-28,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 264円,乳製品
4043,スナップえんどう4さや,"498円",5,500,ml,キッコーマン,2025-05-20,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 537円,スナック
4044,ブロッコリー4房,"822円",36,250,pieces,キッコーマン,2025-10-17,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 904円,スナック
4045,黒こしょう少々,"418円",79,10,ml,明治,2026-01-16,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 451円,製菓材料
4046,ご飯1.5合,"683円",84,50,g,明治,2025-08-22,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 737円,スナック
4047,ミツカン五目ちらし小袋1袋,"556円",91,250,l,キッコーマン,2025-07-17,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 611円,調味料
4048,スモークサーモン4枚,"827円",20,100,l,ネスレ,2025-06-01,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 909円,製菓材料
4049,ロースハム4枚,"838円",85,1,kg,キッコーマン,2026-01-27,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 921円,調味料
4050,アボカド1/2個,"624円",54,500,l,カルピス,2025-12-12,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 686円,冷凍食品
4051,炒り卵卵4個分,"636円",92,200,pieces,ネスレ,2025-11-17,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 686円,製菓材料
4052,きゅうり2本,"783円",73,500,g,ネスレ,2026-02-23,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 861円,スナック
4053,桜でんぶ大さじ：1,"203円",100,50,l,カルピス,2026-01-23,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 219円,乳製品
4054,ラディッシュ3個,"125円",56,100,g,明治,2026-04-02,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 135円,冷凍食品
4055,スナップえんどう適宜,"721円",5,200,pieces,カルピス,2025-10-19,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 778円,製菓材料
4056,にんじん適宜,"228円",51,50,l,雪印,2025-09-06,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 250円,冷凍食品
4057,ご飯2.5合,"193円",19,100,g,森永,2026-03-02,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 212円,製菓材料
4058,ちらし寿司の素（具入り）適量,"738円",37,10,g,カルピス,2025-11-14,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 797円,製菓材料
4059,桜でんぶ大さじ：2,"895円",1,250,ml,キッコーマン,2025-06-21,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 966円,製菓材料
4060,きぬさや10枚,"766円",66,250,g,カルピス,2025-06-27,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 842円,飲料
4061,いくら適量,"528円",87,1,kg,明治,2025-12-13,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 580円,調味料
4062,れんこん水煮適量,"343円",72,10,g,雪印,2025-10-13,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 370円,乳製品
4063,サーモン適量,"470円",92,250,g,明治,2025-12-21,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 517円,冷凍食品
4064,錦糸卵適量,"639円",15,200,ml,森永,2025-11-18,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 702円,製菓材料
4065,切り餅1個,"814円",98,1,kg,雪印,2025-10-20,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 879円,調味料
4066,砂糖小さじ：2,"799円",92,10,ml,明治,2025-06-12,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 862円,冷凍食品
4067,水小さじ：2,"757円",38,500,l,キッコーマン,2025-08-20,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 817円,製菓材料
4068,片栗粉適量,"380円",46,1,kg,キッコーマン,2025-07-28,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 418円,飲料
4069,あんこ適量,"993円",17,10,l,カルピス,2025-06-23,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1092円,調味料
4070,いちご2粒,"165円",84,100,ml,森永,2025-08-04,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 181円,飲料
4071,ご飯1.5合分,"354円",58,10,l,カルピス,2026-02-01,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 382円,乳製品
4072,ミツカン五目ちらし小袋各1袋分,"100円",28,1,kg,ネスレ,2026-01-06,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 110円,スナック
4073,錦糸卵10g,"523円",59,200,kg,明治,2026-04-12,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 564円,製菓材料
4074,でんぶ適量,"739円",71,100,g,カルピス,2026-01-23,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 812円,スナック
4075,イクラ20g,"718円",90,200,g,キッコーマン,2026-02-11,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 775円,製菓材料
4076,にんじん40g,"541円",61,500,l,雪印,2026-02-28,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 595円,飲料
4077,スナップえんどう2枚,"310円",70,10,g,雪印,2025-09-26,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 341円,飲料
4078,のり適量,"599円",11,200,l,森永,2026-01-30,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 658円,製菓材料
4079,トマトケチャップ適量,"312円",77,1,kg,ネスレ,2025-09-18,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 343円,調味料
4080,はんぺん1枚,"542円",97,500,pieces,森永,2026-01-13,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 596円,製菓材料
4081,ハム2枚,"323円",11,50,ml,ネスレ,2025-09-11,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 355円,飲料
4082,きゅうり適量,"558円",78,10,g,雪印,2026-01-08,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 613円,製菓材料
4083,えび（ゆで）8個,"609円",79,10,ml,カルピス,2026-01-22,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 669円,調味料
4084,ハウスバーモントカレー230g（中辛）1/2箱,"298円",68,500,g,カルピス,2026-01-26,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 327円,調味料
4085,牛豚ひき肉400g,"513円",78,1,kg,森永,2025-09-18,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 564円,調味料
4086,たまねぎ中1個,"314円",5,1,kg,カルピス,2026-01-08,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 345円,冷凍食品
4087,にんじん中1/2本,"808円",13,250,pieces,キッコーマン,2025-08-28,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 888円,飲料
4088,ブロッコリー1/2株,"950円",22,1,kg,森永,2025-12-30,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1045円,製菓材料
4089,卵2個,"756円",86,100,pieces,雪印,2025-06-15,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 816円,調味料
4090,うずら卵（水煮）12個,"658円",23,100,pieces,キッコーマン,2026-02-25,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 710円,乳製品
4091,黒ごま適量,"529円",74,1,kg,雪印,2025-05-29,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 581円,飲料
4092,のり適量,"504円",43,10,g,キッコーマン,2026-01-27,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 544円,調味料
4093,サラダ油大さじ：1・1/2,"437円",3,10,pieces,森永,2025-09-02,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 471円,冷凍食品
4094,水850ml,"590円",31,500,l,雪印,2025-08-31,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 637円,スナック
4095,ご飯お茶碗6杯分,"303円",63,200,g,カルピス,2026-02-22,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 327円,飲料
4096,はまぐり6個,"935円",89,500,ml,カルピス,2025-12-03,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1009円,乳製品
4097,昆布3cm角・1枚,"949円",100,250,ml,カルピス,2025-06-06,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1043円,スナック
4098,水1・1/2カップ,"182円",26,1,kg,森永,2025-06-07,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 200円,製菓材料
4099,料理酒大さじ：1,"861円",68,100,pieces,キッコーマン,2026-03-17,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 929円,冷凍食品
4100,うすくち醤油大さじ：1/2,"256円",3,50,g,カルピス,2025-08-05,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 276円,冷凍食品
4101,塩適量,"640円",52,100,g,カルピス,2025-11-17,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 691円,冷凍食品
4102,菜の花適量,"146円",33,200,l,ネスレ,2025-06-02,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 157円,乳製品
4103,手毬麩適量,"389円",56,50,pieces,カルピス,2025-12-17,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 420円,調味料
4104,鶏もも肉2枚,"921円",13,10,ml,雪印,2025-10-22,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 994円,調味料
4105,粒マスタード大さじ：1,"296円",41,500,pieces,雪印,2026-01-17,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 325円,調味料
4106,しょうゆ大さじ：3,"438円",27,100,g,キッコーマン,2025-07-16,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 481円,調味料
4107,はちみつ大さじ：2,"387円",25,10,l,ネスレ,2026-02-25,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 425円,乳製品
4108,塩少々,"148円",82,250,g,キッコーマン,2025-05-27,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 162円,冷凍食品
4109,こしょう少々,"775円",23,500,l,森永,2025-06-18,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 852円,冷凍食品
4110,にんにくすりおろしチューブ1cm,"478円",80,100,ml,雪印,2025-10-27,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 516円,製菓材料
4111,中沢フレッシュクリーム36％200ml,"141円",31,250,pieces,明治,2025-11-22,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 155円,乳製品
4112,グラニュー糖13g,"172円",53,100,g,雪印,2026-02-12,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 189円,製菓材料
4113,サンド用いちご5粒,"612円",14,50,ml,雪印,2025-11-08,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 673円,調味料
4114,サンド用キウイ1/2個,"442円",53,500,ml,森永,2025-10-03,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 477円,乳製品
4115,サンドイッチ用食パン3枚,"867円",47,1,kg,森永,2025-10-31,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 936円,飲料
4116,飾り用いちご4粒,"284円",70,100,pieces,森永,2025-09-04,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 306円,スナック
4117,マシュマロ4個,"507円",14,200,pieces,カルピス,2025-12-18,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 557円,調味料
4118,チョコペン（茶・ピンク）各1本,"607円",20,1,kg,明治,2025-08-11,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 667円,調味料
4119,つまようじ2本,"860円",25,200,kg,キッコーマン,2026-01-02,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 928円,調味料
4120,ちらし寿司の素2合分,"977円",39,250,ml,カルピス,2026-01-14,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1074円,飲料
4121,ご飯2合,"804円",6,200,l,森永,2026-03-12,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 868円,スナック
4122,卵3個,"636円",27,1,kg,雪印,2025-08-10,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 699円,乳製品
4123,えび適量,"635円",12,1,kg,森永,2025-06-14,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 698円,飲料
4124,きぬさや1袋,"892円",12,10,l,ネスレ,2026-03-31,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 963円,製菓材料
4125,きゅうり1本,"651円",70,1,kg,ネスレ,2025-07-21,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 716円,飲料
4126,サーモン刺身用適量,"281円",100,10,l,キッコーマン,2025-07-04,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 309円,飲料
4127,刻み穴子1パック,"577円",19,50,ml,雪印,2025-10-21,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 634円,乳製品
4128,桜でんぶ1袋,"301円",92,1,kg,森永,2025-09-25,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 331円,飲料
4129,いくら適量,"89円",5,50,l,キッコーマン,2025-05-23,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 97円,製菓材料
4130,パスタ300g,"704円",33,200,ml,ネスレ,2025-09-13,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 760円,調味料
4131,シーフードミックス適量,"558円",42,1,kg,カルピス,2026-01-06,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 613円,スナック
